@timestamp;contentpackage;devicebrand;devicefamily;path;contenttype;protocol;timetoserv;@version;uid;cachename;sid;statuscode;assetnumber;timefirstbyte;devicemodel;livechannel;coordinates;uamajor;host;contentlength;cachecontrol;maxage;popname;osfamily;uafamily;method;manifest;hit;fragment
2088-05-13T13:58:17.000Z;;0;1;2029339;video/mp4;HTTP/1.1;0.000214;1;50;1;11787;200;;0.000121;0;8;0;;1;532.1269841269841;Cache-Control:max-age=14400;14400;0;1;1;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;5;10;149;text/xml;HTTP/1.1;0.00018;1;1294;1;14462;200;;0.000133;9;35;1;;1;20.88888888888889;Cache-Control:max-age=1;1;0;1;1;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;0;1;136;text/xml;HTTP/1.1;0.0002;1;12483;1;483925;200;;0.000145;0;28;1;;1;22.333333333333332;Cache-Control:max-age=1;1;0;1;1;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;1;2;9569;application/zip;HTTP/1.1;0.000216;1;;1;484083;200;;0.000157;1;;1;3;0;8.126984126984127;Cache-Control:public,max-age=300;300;0;3;4;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;;0;1404895;application/zip;HTTP/1.1;0.000155;1;;1;484150;200;;9.3e-05;;;0;0;0;114.84126984126983;Cache-Control:public,max-age=300;300;0;0;0;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;;0;198;application/zip;HTTP/1.1;0.000262;1;;1;484083;200;;0.000147;;;535;0;0;1293.3492063492063;Cache-Control:public,max-age=300;300;0;0;0;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;1;2;1404895;application/zip;HTTP/1.1;0.000222;1;;1;484150;200;;0.000154;1;;165;3;0;114.84126984126983;Cache-Control:public,max-age=300;300;0;3;4;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;0;1;2029493;video/mp4;HTTP/1.1;0.269591;1;8846;1;480102;200;;0.000158;0;122;1;;1;28878.095238095237;Cache-Control:max-age=14400;14400;0;1;1;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;;0;1;application/zip;HTTP/1.1;0.000175;1;;1;484047;200;;0.000124;;;0;0;0;15.079365079365079;Cache-Control:public,max-age=300;300;0;0;0;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;;0;0;application/json;HTTP/1.1;0.00025;1;;1;484147;200;;0.000145;;;1;0;0;0.38095238095238093;Cache-Control:public,max-age=300;300;0;0;0;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;4;8;136;text/xml;HTTP/1.1;0.000218;1;1360;1;481394;200;;0.000156;7;28;1;;1;22.333333333333332;Cache-Control:max-age=1;1;0;6;8;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;0;1;2029456;video/mp4;HTTP/1.1;0.000214;1;7455;1;44699;200;;0.000125;0;0;1;4;1;537.984126984127;Cache-Control:max-age=14400;14400;0;1;2;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;0;1;2029405;video/mp4;HTTP/1.1;0.000485;1;7455;1;44699;200;;0.000122;0;0;1;4;1;14077.603174603175;Cache-Control:max-age=14400;14400;0;1;2;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;0;1;151;text/xml;HTTP/1.1;0.00019;1;11336;1;73704;200;;0.000142;0;14;188;1;1;20.857142857142858;Cache-Control:max-age=1;1;0;1;2;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;0;1;2029256;video/mp4;HTTP/1.1;0.0002;1;2156;1;13881;200;;0.000129;0;6;1;;1;534.968253968254;Cache-Control:max-age=14400;14400;0;1;1;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;0;1;2029498;video/mp4;HTTP/1.1;0.446439;1;11681;1;478732;200;;0.000132;0;85;1;;1;26906.14285714286;Cache-Control:max-age=14400;14400;0;1;1;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;0;1;2029498;video/mp4;HTTP/1.1;0.605771;1;1841;1;10786;200;;0.012699;0;85;1;;1;26906.14285714286;Cache-Control:max-age=14400;14400;0;1;1;GET;FALSE;miss;FALSE
2088-05-13T13:58:17.000Z;;;0;1;application/zip;HTTP/1.1;0.000242;1;;1;484053;200;;0.000152;;;1;0;0;15.079365079365079;Cache-Control:public,max-age=300;300;0;0;0;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;0;1;2029496;video/mp4;HTTP/1.1;0.665784;1;946;1;9688;200;;0.000155;0;13;1;;1;27879.079365079364;Cache-Control:max-age=14400;14400;0;1;1;GET;FALSE;hit;FALSE
2088-05-13T13:58:16.000Z;;0;1;2029496;video/mp4;HTTP/1.1;1.107275;1;733;1;2582;200;;0.008254;0;13;1;;1;27879.079365079364;Cache-Control:max-age=14400;14400;0;1;1;GET;FALSE;miss;FALSE
2088-05-13T13:58:17.000Z;;0;1;2029496;video/mp4;HTTP/1.1;0.71263;1;2809;1;477897;200;;0.000129;0;13;1;;1;27879.079365079364;Cache-Control:max-age=14400;14400;0;1;1;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;0;1;2029496;video/mp4;HTTP/1.1;0.646344;1;426;1;975;200;;0.000132;0;13;1;;1;27879.079365079364;Cache-Control:max-age=14400;14400;0;1;1;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;4;8;2028536;video/mp4;HTTP/1.1;0.000795;1;9;1;481831;200;;0.000134;7;2;8;1;1;27615.11111111111;Cache-Control:max-age=14400;14400;0;6;8;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;1;2;9569;application/zip;HTTP/1.1;0.000158;1;;1;12395;200;;9.8e-05;1;;165;3;0;8.126984126984127;Cache-Control:public,max-age=300;300;0;3;4;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;0;1;284;text/xml;HTTP/1.1;0.00019;1;17805;1;472921;200;;0.000143;0;49;1;1;1;22.142857142857142;Cache-Control:max-age=1;1;0;1;2;GET;FALSE;hit;FALSE
